Q1_Please_enter_your_age,Q2_What_is_your_gender,Q3_How_satisfied_are_you_with_our_service,completion_time_sec
36,Prefer not to say,3.0,40
40,Prefer not to say,4.0,54
20,Female,3.0,30
16,Prefer not to say,4.0,19
45,Prefer not to say,5.0,30
71,Female,4.0,53
62,Other,5.0,35
13,Other,4.0,35
21,Female,4.0,70
9,Prefer not to say,4.0,25
30,Female,5.0,28
89,Female,4.0,79
5,Female,4.0,19
5,Other,5.0,114
39,Other,4.0,27
13,Other,3.0,46
42,Prefer not to say,5.0,7
8,Other,4.0,30
56,Male,4.0,40
23,Male,3.0,37
9,Other,3.0,18
52,Prefer not to say,4.0,188
67,Male,4.0,24
42,Female,4.0,59
56,Male,4.0,74
50,Other,2.0,17
86,Prefer not to say,,42
13,Prefer not to say,5.0,73
54,Other,5.0,35
78,Female,5.0,32
70,Other,5.0,56
81,Other,4.0,13
42,Other,,19
31,Prefer not to say,3.0,90
24,Other,5.0,26
66,Prefer not to say,2.0,2
78,Other,4.0,110
20,Other,4.0,38
83,Male,4.0,43
17,Other,4.0,15
24,Female,5.0,48
28,Prefer not to say,3.0,37
54,Prefer not to say,5.0,103
11,Male,4.0,4
33,Other,4.0,29
9,Male,4.0,97
39,Prefer not to say,5.0,30
69,Other,1.0,152
86,Other,1.0,117
74,Male,,56
78,Male,4.0,101
11,Female,,24
48,Male,4.0,37
76,Other,3.0,89
17,Other,5.0,144
86,Prefer not to say,4.0,166
82,Female,,25
79,Prefer not to say,5.0,16
42,Male,4.0,79
17,Prefer not to say,5.0,19
58,Male,2.0,39
48,Female,2.0,67
17,Male,4.0,43
29,Male,4.0,16
28,Male,4.0,67
33,Male,5.0,37
74,Other,4.0,104
22,Male,4.0,26
9,Female,4.0,3
22,Female,4.0,45
67,Prefer not to say,4.0,51
41,Prefer not to say,1.0,62
75,Female,3.0,17
59,Male,4.0,13
77,Other,3.0,48
16,Female,4.0,119
56,Female,5.0,141
61,Other,3.0,120
50,Female,5.0,102
48,Male,5.0,55
28,Prefer not to say,2.0,33
13,Female,4.0,141
16,Male,5.0,18
13,Other,4.0,69
26,Other,5.0,103
21,Female,5.0,23
37,Male,4.0,127
51,Prefer not to say,4.0,37
19,Other,5.0,80
37,Female,5.0,88
19,Female,,48
31,Female,5.0,42
65,Other,4.0,15
72,Male,2.0,36
86,Prefer not to say,4.0,41
89,Prefer not to say,5.0,53
52,Male,3.0,51
12,Male,2.0,68
10,Prefer not to say,3.0,170
67,Female,3.0,168
88,Prefer not to say,2.0,130
6,Male,4.0,10
26,Other,1.0,108
25,Female,3.0,67
10,Other,5.0,48
74,Prefer not to say,4.0,103
17,Other,2.0,77
5,Prefer not to say,5.0,19
26,Other,,44
28,Male,2.0,23
68,Prefer not to say,4.0,9
45,Female,5.0,19
26,Female,5.0,90
65,Other,4.0,63
16,Female,4.0,77
8,Female,5.0,143
87,Male,4.0,68
84,Female,4.0,265
16,Other,4.0,89
37,Female,4.0,47
25,Prefer not to say,4.0,62
77,Prefer not to say,2.0,27
76,Prefer not to say,4.0,28
88,Other,4.0,17
78,Female,4.0,70
78,Other,3.0,46
76,Prefer not to say,5.0,77
56,Prefer not to say,,92
51,Other,5.0,100
63,Female,4.0,140
51,Other,4.0,105
60,Male,5.0,40
17,Male,4.0,34
48,Other,5.0,129
39,Other,1.0,60
33,Other,5.0,93
60,Female,5.0,15
9,Prefer not to say,5.0,139
71,Male,4.0,52
57,Female,2.0,157
64,Female,2.0,20
10,Prefer not to say,4.0,54
52,Male,5.0,51
84,Female,4.0,105
39,Prefer not to say,2.0,34
22,Female,5.0,52
15,Male,1.0,36
55,Other,5.0,33
27,Female,2.0,32
51,Female,,13
79,Female,4.0,23
63,Male,3.0,128
61,Other,4.0,60
60,Other,4.0,74
31,Female,4.0,69
77,Female,5.0,75
39,Prefer not to say,2.0,21
59,Female,3.0,53
13,Prefer not to say,3.0,103
22,Prefer not to say,3.0,68
48,Male,3.0,124
25,Female,4.0,34
60,Female,3.0,13
52,Male,5.0,29
5,Other,4.0,88
31,Prefer not to say,4.0,102
49,Other,4.0,37
67,Prefer not to say,3.0,63
62,Female,3.0,43
44,Other,4.0,44
67,Male,4.0,11
42,Prefer not to say,3.0,32
33,Male,5.0,37
44,Prefer not to say,3.0,53
23,Male,2.0,34
60,Male,4.0,24
48,Prefer not to say,2.0,38
69,Male,5.0,54
17,Prefer not to say,5.0,92
34,Other,3.0,61
53,Other,3.0,26
79,Other,4.0,35
67,Other,4.0,32
75,Prefer not to say,4.0,71
39,Prefer not to say,4.0,31
15,Female,5.0,103
53,Female,3.0,10
44,Male,,100
25,Female,4.0,42
51,Prefer not to say,3.0,111
7,Female,3.0,64
34,Other,4.0,73
71,Female,3.0,48
66,Prefer not to say,3.0,110
41,Prefer not to say,3.0,44
26,Male,4.0,413
35,Prefer not to say,5.0,163
50,Female,3.0,11
80,Prefer not to say,3.0,128
49,Other,3.0,90
18,Female,5.0,41
16,Female,3.0,103
67,Female,2.0,80
81,Female,1.0,20
42,Prefer not to say,4.0,130
51,Other,3.0,177
58,Other,5.0,16
59,Prefer not to say,,14
52,Male,2.0,67
77,Male,4.0,53
76,Other,1.0,46
19,Male,4.0,184
75,Other,4.0,94
20,Male,,110
47,Male,3.0,8
11,Female,4.0,35
47,Other,2.0,11
32,Male,3.0,73
70,Male,4.0,151
64,Female,5.0,59
7,Prefer not to say,4.0,30
5,Male,5.0,21
35,Male,3.0,35
60,Male,5.0,63
88,Male,,84
84,Prefer not to say,3.0,42
50,Prefer not to say,4.0,31
36,Male,4.0,161
85,Female,5.0,58
22,Male,3.0,71
72,Male,4.0,94
39,Prefer not to say,4.0,19
27,Male,,25
83,Other,3.0,38
17,Prefer not to say,5.0,27
82,Other,1.0,69
18,Male,4.0,43
41,Female,4.0,14
9,Male,5.0,79
26,Prefer not to say,1.0,47
32,Other,5.0,60
8,Other,4.0,84
54,Female,1.0,14
33,Male,2.0,91
41,Other,4.0,54
39,Other,4.0,23
24,Female,4.0,50
39,Prefer not to say,3.0,71
88,Other,4.0,30
6,Other,,59
62,Female,,72
22,Female,5.0,52
60,Female,2.0,197
68,Prefer not to say,4.0,89
56,Other,4.0,17
26,Other,5.0,58
64,Prefer not to say,1.0,110
14,Male,,13
88,Prefer not to say,4.0,61
84,Male,4.0,87
10,Male,3.0,26
85,Female,,15
10,Prefer not to say,4.0,22
86,Other,3.0,11
32,Other,3.0,80
46,Prefer not to say,4.0,79
78,Prefer not to say,5.0,78
45,Male,4.0,60
67,Female,4.0,46
26,Other,5.0,110
83,Male,5.0,72
33,Female,5.0,72
75,Other,5.0,60
38,Prefer not to say,4.0,62
6,Male,4.0,85
30,Female,4.0,26
79,Male,5.0,130
23,Male,5.0,10
24,Other,4.0,84
37,Prefer not to say,1.0,40
85,Male,5.0,135
86,Other,5.0,11
8,Other,4.0,19
36,Female,1.0,53
23,Female,5.0,43
7,Female,,74
65,Male,5.0,24
42,Other,3.0,137
10,Other,5.0,30
60,Prefer not to say,5.0,46
44,Female,4.0,78
85,Other,4.0,86
73,Other,,17
87,Other,,57
46,Prefer not to say,5.0,35
78,Female,5.0,38
6,Female,4.0,34
32,Male,4.0,80
21,Male,5.0,62
74,Male,3.0,79
73,Prefer not to say,2.0,47
43,Female,1.0,91
11,Female,1.0,62
36,Other,4.0,35
8,Prefer not to say,3.0,22
25,Male,5.0,87
36,Female,4.0,101
86,Prefer not to say,,55
18,Prefer not to say,4.0,108
74,Other,4.0,103
79,Male,2.0,10
50,Prefer not to say,4.0,10
24,Prefer not to say,2.0,207
62,Other,3.0,82
84,Female,4.0,25
52,Male,4.0,12
11,Female,4.0,15
44,Other,4.0,66
63,Male,4.0,30
40,Male,1.0,56
48,Male,4.0,43
35,Prefer not to say,2.0,46
46,Other,5.0,99
48,Prefer not to say,4.0,18
47,Other,4.0,112
47,Prefer not to say,4.0,172
51,Female,4.0,19
10,Other,3.0,92
70,Prefer not to say,3.0,32
13,Other,4.0,34
15,Male,4.0,6
84,Prefer not to say,4.0,45
81,Other,4.0,79
22,Male,4.0,23
29,Other,3.0,21
78,Female,2.0,8
62,Male,3.0,83
34,Other,3.0,23
5,Prefer not to say,4.0,7
67,Other,5.0,88
83,Female,,26
33,Prefer not to say,4.0,78
70,Male,1.0,44
79,Female,3.0,89
57,Prefer not to say,3.0,110
23,Prefer not to say,3.0,119
70,Prefer not to say,4.0,42
88,Prefer not to say,,18
56,Prefer not to say,4.0,56
35,Female,4.0,34
64,Female,4.0,33
72,Female,4.0,33
34,Other,4.0,32
17,Other,5.0,50
19,Female,4.0,120
24,Female,4.0,20
38,Other,2.0,63
24,Male,4.0,29
54,Other,4.0,66
31,Prefer not to say,5.0,12
34,Other,3.0,12
60,Other,1.0,100
88,Female,5.0,92
69,Female,4.0,15
59,Female,2.0,64
28,Prefer not to say,2.0,86
29,Prefer not to say,5.0,89
57,Female,4.0,52
80,Male,4.0,82
15,Other,3.0,136
64,Male,1.0,23
81,Female,5.0,13
51,Other,,33
29,Female,4.0,71
29,Male,4.0,12
21,Male,3.0,67
16,Female,4.0,58
56,Male,4.0,30
15,Female,5.0,109
14,Female,4.0,39
85,Male,4.0,52
64,Male,4.0,29
58,Female,5.0,32
84,Female,4.0,31
67,Female,5.0,42
24,Other,1.0,105
9,Male,5.0,121
45,Prefer not to say,2.0,76
67,Male,5.0,124
60,Male,3.0,38
36,Prefer not to say,3.0,26
31,Male,4.0,34
72,Male,4.0,59
52,Female,3.0,11
11,Female,3.0,39
50,Other,3.0,29
82,Prefer not to say,4.0,13
22,Male,4.0,122
42,Prefer not to say,4.0,50
69,Female,4.0,15
21,Prefer not to say,5.0,13
86,Prefer not to say,5.0,153
42,Male,4.0,15
89,Other,3.0,86
67,Other,3.0,150
46,Other,5.0,70
12,Prefer not to say,4.0,81
34,Female,5.0,91
68,Other,4.0,21
13,Prefer not to say,3.0,110
61,Prefer not to say,3.0,14
63,Male,5.0,30
71,Other,4.0,76
79,Other,,93
9,Prefer not to say,3.0,53
88,Other,4.0,76
8,Male,5.0,26
12,Male,5.0,16
46,Other,4.0,80
39,Prefer not to say,,44
17,Female,1.0,48
9,Female,4.0,112
44,Female,2.0,266
23,Other,3.0,38
86,Other,4.0,27
8,Female,4.0,19
63,Female,5.0,59
22,Female,2.0,30
28,Prefer not to say,2.0,84
35,Male,5.0,18
62,Male,5.0,160
32,Female,1.0,128
13,Male,5.0,43
49,Prefer not to say,4.0,21
53,Male,3.0,56
6,Other,4.0,40
10,Prefer not to say,4.0,25
33,Male,5.0,36
30,Prefer not to say,4.0,64
32,Prefer not to say,3.0,62
11,Prefer not to say,5.0,88
38,Other,4.0,7
60,Other,4.0,38
14,Female,4.0,60
61,Male,3.0,34
51,Female,2.0,98
31,Other,4.0,86
43,Prefer not to say,4.0,23
26,Prefer not to say,4.0,53
23,Prefer not to say,4.0,24
13,Prefer not to say,4.0,40
23,Male,1.0,55
6,Female,4.0,45
65,Female,2.0,30
63,Female,5.0,29
74,Other,1.0,57
75,Female,4.0,61
74,Female,5.0,113
37,Prefer not to say,5.0,9
82,Male,,62
69,Other,2.0,25
29,Other,4.0,62
74,Male,,71
32,Female,4.0,56
22,Female,4.0,46
67,Male,4.0,32
53,Male,5.0,17
70,Other,4.0,48
44,Male,3.0,38
89,Female,,61
70,Female,3.0,107
84,Prefer not to say,3.0,57
8,Female,4.0,18
38,Prefer not to say,4.0,60
9,Other,3.0,13
26,Female,4.0,23
24,Male,3.0,24
51,Other,3.0,45
81,Other,4.0,35
38,Other,5.0,41
48,Female,3.0,90
10,Male,5.0,59
60,Other,4.0,40
33,Other,2.0,74
57,Other,4.0,44
5,Male,4.0,34
63,Prefer not to say,2.0,96
52,Male,3.0,45
11,Prefer not to say,3.0,131
36,Female,3.0,55
82,Male,2.0,53
65,Prefer not to say,3.0,27
61,Prefer not to say,3.0,86
55,Female,4.0,53
23,Prefer not to say,5.0,37
31,Male,3.0,94
67,Female,4.0,127
64,Female,4.0,149
65,Female,4.0,53
65,Prefer not to say,4.0,88
49,Prefer not to say,5.0,53
25,Other,5.0,90
48,Female,4.0,26
5,Other,1.0,81
48,Male,4.0,40
66,Other,,40
65,Female,3.0,68
83,Other,5.0,91
83,Female,3.0,126
87,Prefer not to say,4.0,53
54,Prefer not to say,2.0,134
79,Other,3.0,60
45,Prefer not to say,5.0,24
37,Male,2.0,69
16,Other,4.0,34
6,Female,,139
25,Other,2.0,121
18,Female,4.0,94
38,Female,4.0,37
83,Prefer not to say,,25
89,Male,3.0,57
68,Prefer not to say,3.0,152
27,Female,5.0,107
89,Female,5.0,66
54,Male,4.0,20
18,Female,4.0,46
89,Prefer not to say,2.0,39
80,Other,5.0,81
50,Male,2.0,113
9,Male,2.0,24
70,Prefer not to say,4.0,83
26,Female,2.0,66
74,Female,4.0,36
6,Male,3.0,29
33,Prefer not to say,4.0,60
65,Other,3.0,34
75,Prefer not to say,5.0,5
20,Female,4.0,13
68,Other,4.0,83
18,Prefer not to say,5.0,96
47,Prefer not to say,5.0,12
80,Prefer not to say,5.0,119
47,Prefer not to say,4.0,37
74,Female,3.0,82
59,Female,5.0,75
80,Male,5.0,36
35,Male,4.0,106
80,Other,,184
78,Male,4.0,167
44,Other,4.0,17
31,Other,4.0,54
56,Prefer not to say,4.0,15
11,Prefer not to say,5.0,86
50,Prefer not to say,4.0,33
37,Male,4.0,58
12,Other,2.0,126
9,Prefer not to say,4.0,6
65,Male,2.0,154
76,Other,1.0,42
64,Other,4.0,17
89,Prefer not to say,4.0,30
28,Female,4.0,37
11,Prefer not to say,5.0,69
65,Male,3.0,43
87,Male,4.0,68
40,Male,3.0,56
31,Prefer not to say,1.0,24
33,Male,3.0,26
24,Prefer not to say,5.0,86
74,Female,,23
80,Prefer not to say,4.0,66
80,Prefer not to say,4.0,69
7,Female,1.0,99
43,Prefer not to say,3.0,115
87,Female,4.0,109
49,Female,3.0,84
72,Male,4.0,31
35,Prefer not to say,3.0,27
42,Other,5.0,128
10,Male,4.0,125
12,Male,4.0,10
32,Prefer not to say,4.0,39
19,Female,5.0,40
12,Female,4.0,97
58,Male,5.0,17
10,Prefer not to say,5.0,103
33,Prefer not to say,4.0,83
38,Male,4.0,36
11,Other,4.0,59
44,Female,,33
78,Other,4.0,113
17,Prefer not to say,5.0,24
66,Male,5.0,94
89,Female,4.0,83
69,Prefer not to say,3.0,80
45,Male,4.0,27
46,Female,5.0,51
70,Other,2.0,65
15,Prefer not to say,5.0,175
54,Other,5.0,48
75,Female,,112
39,Other,3.0,63
84,Other,5.0,109
83,Male,4.0,57
24,Female,3.0,80
32,Prefer not to say,5.0,88
41,Male,1.0,5
7,Prefer not to say,3.0,68
63,Other,4.0,62
77,Male,4.0,44
31,Other,5.0,36
36,Other,3.0,42
52,Male,2.0,49
50,Male,3.0,21
51,Female,3.0,136
44,Female,,34
7,Prefer not to say,4.0,193
79,Male,5.0,23
33,Other,4.0,39
62,Other,4.0,4
54,Prefer not to say,1.0,25
14,Female,3.0,105
65,Male,1.0,41
65,Female,3.0,13
27,Prefer not to say,,16
10,Female,3.0,63
79,Male,5.0,30
64,Other,1.0,40
31,Female,2.0,33
59,Male,5.0,112
35,Male,2.0,64
34,Male,3.0,81
71,Other,5.0,83
17,Male,4.0,93
63,Female,5.0,27
58,Female,4.0,48
25,Prefer not to say,4.0,64
47,Male,4.0,32
15,Other,4.0,24
71,Other,4.0,67
42,Male,2.0,13
28,Other,4.0,36
55,Male,3.0,12
80,Other,5.0,32
65,Prefer not to say,3.0,116
50,Prefer not to say,2.0,59
47,Prefer not to say,3.0,34
31,Other,4.0,24
89,Male,5.0,22
34,Female,4.0,25
67,Female,2.0,7
14,Prefer not to say,,13
7,Female,4.0,17
81,Female,4.0,57
64,Prefer not to say,4.0,103
31,Female,2.0,95
86,Prefer not to say,3.0,167
49,Prefer not to say,1.0,69
66,Prefer not to say,5.0,66
28,Female,2.0,83
50,Prefer not to say,4.0,154
82,Male,4.0,219
48,Other,3.0,18
67,Prefer not to say,5.0,119
8,Female,4.0,9
20,Female,4.0,57
55,Other,3.0,57
78,Male,3.0,2
52,Male,4.0,33
69,Male,5.0,28
73,Other,4.0,58
81,Male,5.0,23
49,Prefer not to say,4.0,20
7,Female,4.0,12
21,Female,3.0,164
87,Prefer not to say,5.0,18
41,Male,2.0,61
9,Other,3.0,34
51,Prefer not to say,5.0,43
48,Male,5.0,75
37,Prefer not to say,2.0,63
25,Prefer not to say,5.0,19
71,Prefer not to say,4.0,52
72,Other,3.0,61
36,Prefer not to say,4.0,10
28,Female,5.0,127
39,Prefer not to say,5.0,31
22,Female,3.0,35
71,Male,3.0,103
58,Other,3.0,15
30,Prefer not to say,4.0,7
64,Female,5.0,64
69,Other,4.0,65
55,Female,3.0,36
64,Prefer not to say,5.0,152
63,Male,,25
80,Male,4.0,45
21,Female,4.0,64
89,Prefer not to say,4.0,119
25,Prefer not to say,5.0,114
71,Female,1.0,128
32,Other,5.0,34
48,Prefer not to say,1.0,76
74,Female,4.0,23
66,Prefer not to say,4.0,28
46,Male,5.0,143
26,Prefer not to say,5.0,39
42,Female,3.0,119
18,Male,1.0,44
30,Other,4.0,42
44,Female,4.0,37
58,Prefer not to say,4.0,38
17,Male,4.0,100
23,Prefer not to say,2.0,52
46,Male,5.0,52
45,Prefer not to say,4.0,68
54,Male,3.0,23
7,Other,4.0,62
35,Male,5.0,23
80,Other,5.0,17
19,Prefer not to say,1.0,0
58,Prefer not to say,2.0,40
57,Other,5.0,238
49,Female,3.0,48
42,Other,2.0,26
82,Female,5.0,45
84,Prefer not to say,4.0,50
54,Female,4.0,245
28,Female,4.0,44
21,Male,5.0,58
22,Female,4.0,148
46,Male,4.0,36
21,Female,5.0,60
20,Female,5.0,35
89,Prefer not to say,4.0,77
56,Male,5.0,8
40,Female,4.0,51
43,Female,4.0,80
85,Male,5.0,107
29,Male,3.0,99
46,Prefer not to say,2.0,118
25,Male,1.0,88
72,Female,3.0,56
63,Other,3.0,23
34,Prefer not to say,5.0,42
61,Male,4.0,9
37,Prefer not to say,4.0,48
57,Female,4.0,48
20,Other,4.0,32
53,Other,4.0,55
9,Prefer not to say,4.0,69
81,Female,4.0,29
64,Other,3.0,30
75,Male,4.0,111
85,Female,4.0,19
59,Prefer not to say,4.0,20
39,Female,5.0,67
73,Prefer not to say,3.0,96
46,Prefer not to say,2.0,8
73,Male,3.0,19
28,Other,,10
75,Female,5.0,45
75,Female,5.0,42
59,Male,3.0,21
18,Female,5.0,37
59,Prefer not to say,3.0,53
19,Female,3.0,22
9,Female,3.0,17
8,Prefer not to say,4.0,114
34,Male,4.0,16
88,Female,1.0,110
57,Male,4.0,54
77,Female,5.0,138
34,Other,5.0,109
88,Other,4.0,152
65,Prefer not to say,5.0,148
75,Female,,83
72,Female,3.0,45
59,Male,3.0,57
75,Prefer not to say,5.0,39
77,Other,2.0,7
46,Prefer not to say,5.0,26
81,Other,5.0,33
33,Prefer not to say,,123
39,Female,4.0,81
49,Female,2.0,7
78,Male,4.0,97
33,Male,5.0,76
74,Male,5.0,126
7,Female,3.0,28
61,Prefer not to say,4.0,49
70,Female,3.0,78
26,Male,4.0,18
31,Other,5.0,88
26,Female,5.0,17
78,Female,,63
53,Prefer not to say,5.0,32
87,Female,5.0,46
28,Male,4.0,47
31,Female,4.0,135
40,Prefer not to say,4.0,8
21,Female,4.0,49
60,Other,4.0,6
14,Male,5.0,20
58,Prefer not to say,4.0,7
85,Male,2.0,42
78,Male,3.0,9
78,Male,5.0,101
42,Female,4.0,77
85,Male,2.0,45
8,Prefer not to say,1.0,52
54,Female,4.0,37
65,Prefer not to say,5.0,47
25,Female,3.0,55
40,Male,1.0,25
50,Male,5.0,38
75,Female,2.0,34
48,Other,3.0,24
68,Other,4.0,51
22,Male,4.0,32
17,Prefer not to say,5.0,22
17,Female,5.0,40
29,Prefer not to say,4.0,22
9,Female,4.0,70
43,Male,3.0,82
33,Other,2.0,68
61,Other,4.0,132
50,Other,1.0,45
37,Prefer not to say,4.0,144
14,Male,4.0,121
62,Male,4.0,41
29,Other,2.0,41
78,Prefer not to say,5.0,29
43,Prefer not to say,4.0,51
20,Male,4.0,5
64,Female,4.0,51
32,Prefer not to say,5.0,53
80,Prefer not to say,2.0,27
48,Other,2.0,17
62,Male,4.0,7
36,Female,3.0,39
67,Female,5.0,114
49,Prefer not to say,5.0,115
57,Other,5.0,115
65,Female,2.0,34
54,Female,4.0,30
31,Male,4.0,282
30,Female,4.0,45
7,Other,4.0,30
43,Prefer not to say,2.0,42
69,Prefer not to say,4.0,76
39,Other,5.0,8
57,Male,3.0,46
50,Male,4.0,41
72,Prefer not to say,1.0,58
87,Male,2.0,112
26,Other,4.0,95
64,Male,,99
10,Other,3.0,6
56,Other,4.0,17
77,Male,2.0,25
79,Female,5.0,8
77,Male,5.0,41
33,Other,3.0,63
47,Prefer not to say,5.0,19
78,Prefer not to say,2.0,18
38,Prefer not to say,3.0,53
35,Female,4.0,19
50,Male,4.0,56
8,Female,3.0,257
6,Other,5.0,64
9,Male,3.0,102
50,Male,3.0,84
83,Prefer not to say,3.0,31
23,Female,2.0,43
42,Male,3.0,60
63,Prefer not to say,3.0,19
83,Female,3.0,48
76,Female,1.0,70
24,Other,4.0,82
80,Male,4.0,24
72,Female,4.0,3
57,Female,4.0,13
59,Female,4.0,137
43,Female,3.0,55
40,Other,,66
62,Male,5.0,56
19,Male,3.0,39
5,Other,5.0,45
13,Male,5.0,52
27,Other,3.0,21
56,Prefer not to say,4.0,51
30,Male,3.0,8
64,Prefer not to say,5.0,50
22,Female,3.0,52
82,Other,4.0,64
62,Male,5.0,10
69,Female,3.0,46
81,Prefer not to say,5.0,1
83,Other,3.0,26
73,Female,4.0,141
18,Prefer not to say,1.0,6
82,Other,4.0,32
50,Other,4.0,107
73,Prefer not to say,4.0,91
79,Other,5.0,42
36,Female,5.0,36
55,Male,4.0,92
73,Prefer not to say,4.0,23
19,Prefer not to say,5.0,90
57,Male,5.0,19
75,Other,,14
73,Other,5.0,84
19,Male,4.0,43
34,Male,4.0,12
82,Prefer not to say,,126
28,Male,1.0,70
39,Other,4.0,95
73,Male,4.0,24
16,Male,3.0,11
88,Female,4.0,60
50,Other,5.0,57
73,Male,,31
40,Female,3.0,21
89,Female,3.0,83
52,Other,5.0,39
71,Prefer not to say,4.0,49
58,Prefer not to say,4.0,22
40,Male,5.0,20
56,Male,4.0,63
26,Other,4.0,143
42,Prefer not to say,4.0,27
66,Female,4.0,102
69,Other,4.0,24
7,Prefer not to say,4.0,105
12,Female,5.0,56
43,Male,4.0,95
22,Other,4.0,37
7,Other,4.0,32
22,Male,4.0,40
84,Prefer not to say,1.0,28
5,Female,5.0,110
30,Female,4.0,162
56,Prefer not to say,4.0,69
16,Other,5.0,96
42,Prefer not to say,,57
89,Prefer not to say,4.0,23
45,Prefer not to say,4.0,54
57,Female,3.0,39
17,Female,4.0,31
80,Male,5.0,49
17,Female,5.0,17
22,Male,3.0,58
23,Female,5.0,36
23,Male,,187
74,Prefer not to say,5.0,96
52,Other,4.0,119
75,Prefer not to say,,59
75,Other,1.0,16
32,Prefer not to say,5.0,56
23,Other,,86
84,Female,,51
85,Other,4.0,97
87,Other,5.0,62
52,Male,4.0,95
33,Prefer not to say,5.0,119
52,Male,2.0,7
23,Other,5.0,131
51,Other,2.0,80
64,Female,5.0,51
52,Female,4.0,21
24,Prefer not to say,4.0,84
23,Prefer not to say,5.0,24
46,Prefer not to say,4.0,23
81,Female,,62
80,Female,2.0,57
53,Male,1.0,106
19,Prefer not to say,2.0,109
64,Prefer not to say,2.0,37
72,Female,4.0,173
83,Other,2.0,17
85,Prefer not to say,5.0,34
31,Male,5.0,62
79,Male,5.0,33
59,Prefer not to say,3.0,71
19,Female,3.0,37
56,Female,4.0,52
35,Prefer not to say,4.0,5
11,Male,,32
17,Other,4.0,33
58,Other,4.0,69
17,Prefer not to say,4.0,37
24,Prefer not to say,2.0,43
14,Other,2.0,56
56,Female,2.0,130
41,Prefer not to say,2.0,50
56,Other,1.0,68
31,Other,4.0,153
38,Prefer not to say,3.0,63
66,Male,5.0,120
20,Prefer not to say,4.0,5
63,Female,4.0,91
25,Prefer not to say,4.0,54
20,Other,4.0,40
85,Other,5.0,75
83,Female,,7
17,Prefer not to say,4.0,19
37,Other,4.0,4
58,Prefer not to say,2.0,71
73,Male,5.0,59
31,Other,3.0,86
56,Other,4.0,104
69,Other,4.0,68
48,Male,3.0,81
34,Prefer not to say,5.0,50
27,Male,2.0,122
83,Other,2.0,70
87,Other,2.0,142
20,Other,5.0,41
59,Male,4.0,128
22,Male,3.0,42
21,Prefer not to say,3.0,82
79,Prefer not to say,,12
56,Female,4.0,3
49,Other,3.0,61
60,Prefer not to say,2.0,73
58,Other,4.0,55
13,Male,4.0,81
21,Female,5.0,41
31,Other,4.0,76
41,Other,4.0,29
26,Prefer not to say,5.0,34
76,Female,4.0,41
71,Female,3.0,198
42,Male,2.0,114
76,Male,4.0,61
48,Other,5.0,16
40,Prefer not to say,3.0,11
29,Female,,25
46,Prefer not to say,4.0,77
17,Female,4.0,237
60,Male,1.0,67
83,Other,5.0,160
55,Female,4.0,33
54,Other,5.0,64
81,Male,5.0,85
56,Other,2.0,118
37,Male,5.0,14
29,Prefer not to say,3.0,66
62,Other,5.0,14
44,Female,4.0,97
42,Other,4.0,50
7,Prefer not to say,5.0,9
20,Prefer not to say,5.0,18
6,Female,5.0,44
27,Female,4.0,27
34,Female,5.0,28
14,Male,3.0,22
69,Female,2.0,71
26,Other,4.0,70
56,Male,5.0,99
60,Female,4.0,13
37,Female,3.0,52
84,Male,2.0,45
34,Male,4.0,31
86,Female,3.0,212
28,Male,4.0,42
9,Female,5.0,80
57,Female,1.0,51
59,Female,5.0,78
27,Prefer not to say,4.0,113
80,Male,5.0,14
14,Other,4.0,72
37,Prefer not to say,5.0,47
84,Prefer not to say,5.0,14
66,Other,4.0,64
86,Prefer not to say,4.0,53
31,Male,4.0,30
11,Male,5.0,55
31,Other,5.0,22
78,Male,4.0,25
14,Prefer not to say,4.0,64
79,Prefer not to say,4.0,61
61,Other,3.0,42
34,Female,4.0,71
7,Male,2.0,66
33,Female,3.0,16
18,Prefer not to say,4.0,26
81,Prefer not to say,4.0,9
87,Prefer not to say,,94
29,Other,1.0,51
14,Prefer not to say,4.0,26
83,Male,4.0,169
53,Female,5.0,57
42,Female,5.0,48
75,Male,3.0,14
18,Female,5.0,54
34,Male,4.0,63
44,Female,5.0,9
16,Female,4.0,34
18,Female,4.0,72
5,Other,3.0,97
72,Prefer not to say,2.0,108
53,Prefer not to say,4.0,68
22,Prefer not to say,3.0,89
40,Male,3.0,46
68,Female,5.0,34
32,Prefer not to say,4.0,48
36,Male,3.0,88
76,Prefer not to say,2.0,82
29,Female,5.0,44
51,Prefer not to say,,32
24,Prefer not to say,4.0,123
37,Prefer not to say,4.0,15
34,Other,3.0,22
41,Other,4.0,166
84,Prefer not to say,4.0,33
57,Other,2.0,109
78,Other,3.0,56
73,Male,2.0,118
12,Prefer not to say,4.0,80
5,Other,4.0,20
11,Other,4.0,11
66,Prefer not to say,3.0,23
62,Other,4.0,30
82,Other,5.0,41
77,Other,1.0,44
12,Male,3.0,85
68,Other,4.0,65
12,Other,4.0,65
7,Prefer not to say,4.0,29
62,Other,3.0,53
36,Male,3.0,96
72,Prefer not to say,4.0,244
53,Male,4.0,36
42,Prefer not to say,4.0,78
6,Other,2.0,39
13,Other,3.0,46
50,Female,3.0,103
69,Male,4.0,165
53,Male,3.0,11
79,Prefer not to say,4.0,39
33,Female,4.0,10
33,Female,3.0,50
37,Other,4.0,42
32,Other,3.0,97
87,Female,5.0,109
30,Male,4.0,179
